# Variable: rate
# Sample shape: (10, 111)
# Date: 2013-01-17 14:32:10.239000
2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01
2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01
2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01,9.956176554349864816e-01
2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01
2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01,7.839448343659329854e-01
2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01,7.886816174419831738e-01
2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00,1.067835703491197163e+00
2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,2.862720223286288501e+00,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01,8.170894565259716469e-01
3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00
3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,3.160681826720332932e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00,1.090633197519028208e+00
